prompt_id,prompt_variant,layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
pos,no_filler,12,10, capital,11.457510948181152, the,0.049178093671798706, of,0.03359284996986389, and,0.03179018571972847,",",0.03099246323108673,.,0.019007785245776176, to,0.018937887623906136, in,0.01373241562396288, is,0.011955942027270794, a,0.011927607469260693, are,0.00901272613555193,".
",0.008682138286530972, for,0.007256550248712301, that,0.0067598153837025166,1,0.005503285210579634, can,0.005095216911286116, or,0.004922672640532255,2,0.004905585665255785, with,0.004685755353420973, your,0.004380456637591124, be,0.004148345440626144,0.7135322215035558
pos,no_filler,12,11, of,10.972663879394531, the,0.0861234962940216,",",0.029631616547703743, and,0.0266744215041399, to,0.01979716680943966,.,0.019464366137981415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8183089327067137
pos,no_filler,12,12, Germany,10.981480598449707,",",0.06143341585993767, the,0.04300965741276741, and,0.03642722964286804,.,0.024777023121714592, of,0.01909494213759899, to,0.015317368321120739, is,0.013842378742992878, in,0.013715572655200958, a,0.013132262974977493,".
",0.010225865058600903, that,0.007993747480213642, can,0.006730376742780209, be,0.006541508715599775, are,0.0065220114775002,"
",0.00635052565485239, have,0.0062603396363556385, for,0.006239180453121662, ,0.005391744431108236, you,0.005245881155133247, with,0.00477892579510808,0.6869700425304472
pos,no_filler,12,13, is,11.229928016662598, the,0.057664670050144196,",",0.03555871173739433, and,0.028204552829265594, to,0.023320039734244347, of,0.01983853243291378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8354134932160378
pos,no_filler,12,14, called,11.095841407775879, the,0.06904533505439758,",",0.04028661921620369, and,0.02958124317228794, to,0.02252638153731823,.,0.020330850034952164, in,0.019928492605686188, of,0.017900638282299042, a,0.01770669035613537, is,0.012453294359147549,".
",0.008951467461884022, as,0.007580843288451433, are,0.007163530215620995, with,0.007159431930631399, for,0.0068908738903701305, that,0.0060172234661877155,"
",0.005634453613311052, by,0.005111165810376406, have,0.005054914858192205, can,0.00469555938616395, or,0.004485390614718199,0.6814956008456647
pos,no_filler,13,0,Give,11.24495792388916, the,0.06150607764720917,",",0.03687098249793053, of,0.03247949853539467, is,0.02116527035832405,.,0.019304638728499413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8286735322326422
pos,no_filler,13,1, the,11.919268608093262, the,0.04857668653130531, of,0.02703668735921383, to,0.021405737847089767, in,0.019016137346625328, is,0.017077310010790825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8668874409049749
pos,no_filler,13,2, city,10.481301307678223, the,0.06968765705823898,",",0.0412738062441349, of,0.040889739990234375, and,0.033886924386024475, to,0.02560620941221714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7886556629091501
pos,no_filler,13,3, name,10.270731925964355, the,0.06569454818964005,",",0.05841868370771408, and,0.03776152431964874, of,0.033711906522512436, in,0.030069325119256973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7743440121412277
pos,no_filler,13,4, only,10.957762718200684, the,0.07221155613660812, of,0.03463070094585419, to,0.033385682851076126,",",0.03168250992894173, in,0.024045681580901146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8040438685566187
pos,no_filler,13,5,",",10.431812286376953, the,0.06886426359415054,",",0.054868780076503754, to,0.04030285403132439, of,0.03345286101102829, in,0.025645600631833076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77686564065516
pos,no_filler,13,6, plain,11.138197898864746, the,0.0654536783695221, of,0.03206540644168854, in,0.030307771638035774, and,0.029201148077845573, to,0.02818622626364231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8147857692092657
pos,no_filler,13,7, text,11.915209770202637, the,0.054245010018348694,",",0.027158157899975777, of,0.024894267320632935, and,0.02465871535241604, in,0.017817704007029533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.851226145401597
pos,no_filler,13,8,.,11.630915641784668, the,0.06377247720956802,",",0.03548146411776543, of,0.02570745348930359, to,0.021845698356628418, in,0.01914733089506626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8340455759316683
pos,no_filler,13,9, The,11.73262882232666, the,0.04404757544398308, of,0.037042465060949326, to,0.023085739463567734,",",0.022805556654930115, in,0.022144077345728874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8508745860308409
pos,no_filler,13,10, capital,11.317036628723145, the,0.04343570023775101, and,0.04147344082593918, of,0.03954126313328743,",",0.0328480489552021,.,0.01909278891980648, to,0.018355315551161766, in,0.015055477619171143, is,0.012897703796625137, a,0.010171717032790184, are,0.009143965318799019,".
",0.008629356510937214, for,0.007977951318025589, or,0.006728665437549353, that,0.005618041846901178,2,0.005372259765863419, can,0.005227347370237112, with,0.005037382710725069,1,0.00490994518622756, your,0.004744306672364473,"
",0.0045255012810230255,0.6992138205096126
pos,no_filler,13,11, of,10.73095417022705, the,0.09699294716119766,",",0.03130034729838371, and,0.028345195576548576, a,0.02049040049314499, in,0.019269408658146858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8036017008125782
pos,no_filler,13,12, Germany,11.200467109680176,",",0.057307168841362, and,0.0417950376868248, the,0.040066834539175034,.,0.024638129398226738, is,0.015947839245200157, of,0.015378937125205994, in,0.012399395927786827, to,0.011551987379789352, a,0.010112461633980274,".
",0.008854184299707413, that,0.007475885562598705, can,0.00676758773624897, for,0.006757765542715788, have,0.006347951479256153, are,0.0063210478983819485, you,0.005995221436023712, ,0.0058183204382658005,"
",0.005385432858020067, be,0.005190990399569273, with,0.004437733441591263,0.7014500871300697
pos,no_filler,13,13, is,11.186577796936035, the,0.06208273395895958,",",0.03596271201968193, and,0.03150932118296623, to,0.022155754268169403, in,0.020751308649778366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8275381699204445
pos,no_filler,13,14, called,10.548759460449219, the,0.0908050611615181,",",0.04550936445593834, and,0.03535495698451996, to,0.024821242317557335, in,0.024339275434613228, a,0.021769409999251366,.,0.019233012571930885, of,0.01771579682826996, is,0.011397432535886765, as,0.008499613963067532,".
",0.008085343055427074, with,0.0080021433532238,"
",0.0067336359061300755, for,0.00665704719722271, that,0.006219346076250076, it,0.0059830741956830025, on,0.0056182765401899815, are,0.00549261923879385, ,0.005181053653359413, or,0.004567197524011135,0.6380150970071554
pos,no_filler,14,0,Give,11.311485290527344, the,0.056713033467531204,",",0.039259474724531174, of,0.029986418783664703,.,0.020275861024856567, is,0.01883496344089508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8349302485585213
pos,no_filler,14,1, the,12.070539474487305, the,0.0463281013071537, of,0.022674493491649628, to,0.019328897818922997, and,0.01787373423576355,",",0.017088141292333603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8767066318541765
pos,no_filler,14,2, city,10.716415405273438, the,0.055115509778261185, and,0.04342798888683319,",",0.04207354784011841, of,0.03929952532052994, to,0.025759080424904823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7943243477493525
pos,no_filler,14,3, name,10.109297752380371, the,0.06533925235271454,",",0.05891009420156479, and,0.047344353049993515, of,0.03748819977045059, in,0.029935181140899658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7609829194843769
pos,no_filler,14,4, only,11.214746475219727, the,0.06732229888439178,",",0.03700610250234604, to,0.030698686838150024, of,0.029127921909093857, and,0.02302650734782219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8128184825181961
pos,no_filler,14,5,",",10.411941528320312, the,0.0767950490117073,",",0.05782075226306915, to,0.0331726111471653, of,0.03184886649250984, and,0.03152398765087128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7688387334346771
pos,no_filler,14,6, plain,11.406634330749512, the,0.054811444133520126, and,0.03668278828263283, of,0.03562796860933304, to,0.030557915568351746, in,0.02456512488424778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8177547585219145
pos,no_filler,14,7, text,11.795187950134277, the,0.04860387742519379, of,0.03585900366306305, and,0.030153747648000717,",",0.027593819424510002, to,0.021237552165985107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8365519996732473
pos,no_filler,14,8,.,11.697270393371582, the,0.06258578598499298,",",0.035125091671943665, of,0.025682853534817696, to,0.023641612380743027, and,0.021361839026212692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8316028174012899
pos,no_filler,14,9, The,11.576376914978027, the,0.04484705999493599, of,0.03959702327847481,",",0.02732492983341217, and,0.023839954286813736, in,0.0229498278349638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8414412047713995
pos,no_filler,14,10, capital,11.236618995666504, the,0.04617680236697197, and,0.0413946695625782, of,0.03817443922162056,",",0.03132014721632004, to,0.019314654171466827,.,0.019234875217080116, is,0.014506334438920021, in,0.013880574144423008, a,0.011239909566938877, are,0.00901828333735466,".
",0.009010435082018375, for,0.008621151559054852, or,0.006827740930020809, that,0.006755094509571791, can,0.005894648842513561,1,0.005185137037187815, with,0.005161539185792208,"
",0.004988562315702438,2,0.004809459671378136,0,0.003946032840758562,0.6945395087823272
pos,no_filler,14,11, of,10.627424240112305, the,0.09438919275999069, and,0.03470394387841225,",",0.03060568869113922, of,0.021891053766012192, a,0.019951846450567245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7984582744538784
pos,no_filler,14,12, Germany,11.289095878601074,",",0.0558423288166523, and,0.044758085161447525, the,0.037713672965765,.,0.02021225541830063, of,0.016339844092726707, is,0.013748914934694767, to,0.011923174373805523, in,0.011682671494781971,".
",0.009332607500255108, a,0.008914303034543991, that,0.008189036510884762, are,0.006641585845500231, have,0.006433866918087006, for,0.006425929255783558, can,0.006364768370985985,"
",0.006073217373341322, you,0.005862593650817871, with,0.004676906857639551, ,0.004652269184589386,'s,0.0046093761920928955,0.7096025920473039
pos,no_filler,14,13, is,11.098176956176758, the,0.06482316553592682,",",0.037268541753292084, and,0.03337746113538742, a,0.021306153386831284, to,0.020926041528582573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8222986366599798
pos,no_filler,14,14, called,10.876871109008789, the,0.08002229779958725,",",0.03791036456823349, and,0.03732916712760925, to,0.025623194873332977, in,0.022049469873309135, a,0.021997781470417976,.,0.017421403899788857, of,0.016330940648913383, is,0.010655952617526054,".
",0.009033331647515297, as,0.007632384542375803,"
",0.00659926189109683, for,0.006593015510588884, with,0.006110943388193846, that,0.005903586745262146, it,0.005721428897231817, are,0.005116247572004795, on,0.004948479123413563, or,0.004576058126986027, ,0.004543505143374205,0.6638811845332384
pos,no_filler,15,0,Give,11.419093132019043, the,0.05519431084394455,",",0.0390525721013546, of,0.028221162036061287,.,0.02023773081600666, and,0.018940269947052002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8383539542555809
pos,no_filler,15,1, the,11.814000129699707, the,0.054860182106494904, of,0.027837762609124184, to,0.019078880548477173,",",0.01899239793419838, and,0.01786777563393116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8613630011677742
pos,no_filler,15,2, city,10.918746948242188, the,0.055765341967344284, and,0.04102947562932968,",",0.036097124218940735, of,0.033265046775341034, to,0.024745909497141838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8090971019119024
pos,no_filler,15,3, name,10.324277877807617, the,0.0697384923696518,",",0.05487421154975891, and,0.046942129731178284, of,0.03257778659462929, in,0.02651858888566494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7693487908691168
pos,no_filler,15,4, only,11.491316795349121, the,0.0594707690179348,",",0.03363179415464401, of,0.03335963562130928, and,0.020851273089647293, in,0.020814616233110428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8318719118833542
pos,no_filler,15,5,",",10.833052635192871, the,0.0713014230132103,",",0.0473625585436821, of,0.034411706030368805, and,0.028484538197517395, to,0.02534550055861473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7930942736566067
pos,no_filler,15,6, plain,11.494368553161621, the,0.05541040003299713, of,0.035362113267183304, and,0.033366795629262924, to,0.024202648550271988,",",0.023433884605765343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8282241579145193
pos,no_filler,15,7, text,11.532109260559082, the,0.05550717934966087, of,0.036841295659542084,",",0.033792514353990555, and,0.03302554786205292, in,0.01857292279601097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8222605399787426
pos,no_filler,15,8,.,11.3280668258667, the,0.06364624202251434,",",0.04370952025055885, of,0.030733726918697357, and,0.023760193958878517, in,0.020210180431604385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8179401364177465
pos,no_filler,15,9, The,11.584563255310059, the,0.04687533900141716, of,0.033684469759464264,",",0.026487672701478004, to,0.023014426231384277, in,0.021742915734648705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8481951765716076
pos,no_filler,15,10, capital,11.129866600036621, the,0.04751299321651459, of,0.044486142694950104, and,0.03970097750425339,",",0.0332961231470108,.,0.021883120760321617, to,0.020628931000828743, is,0.014946962706744671, in,0.014191774651408195, a,0.011218548752367496, are,0.010213532485067844, for,0.00947330892086029,".
",0.009223401546478271, that,0.007392448838800192, can,0.006373959127813578, or,0.005984666291624308, with,0.005705614108592272,"
",0.0052209943532943726,1,0.0051927100867033005,2,0.004774088971316814, it,0.004346001427620649,0.6782336994074285
pos,no_filler,15,11, of,10.666289329528809, the,0.09772301465272903, and,0.03477967530488968,",",0.032621078193187714, of,0.021536903455853462, a,0.020443575456738472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7928957529366016
pos,no_filler,15,12, Germany,11.169571876525879,",",0.04761504754424095, and,0.045410770922899246, the,0.039666797965765,.,0.021577347069978714, of,0.01700177788734436, is,0.016642717644572258, in,0.014455596916377544, to,0.013136201538145542, a,0.011585351079702377,".
",0.008908035233616829, that,0.008509385399520397, are,0.007692693267017603, for,0.007611740846186876, can,0.006967707071453333, have,0.006776594556868076,"
",0.006488281302154064, with,0.006021907553076744, you,0.0058594015426933765, ,0.00519576296210289, as,0.004769473802298307,0.6981074078939855
pos,no_filler,15,13, is,11.05424976348877, the,0.07368732988834381,",",0.03777104243636131, and,0.03191390261054039, a,0.021622300148010254, to,0.020607836544513702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8143975883722305
pos,no_filler,15,14, called,10.942802429199219, the,0.0870022177696228, and,0.035999100655317307,",",0.030001569539308548, to,0.028995580971240997, in,0.01949138194322586, a,0.01908005401492119, of,0.01806383952498436,.,0.014569747261703014, is,0.01079083513468504,".
",0.007836609147489071, for,0.0075722853653132915, with,0.007209349889308214, that,0.006830848753452301, as,0.006821488030254841, are,0.005778058432042599, it,0.005742313805967569,"
",0.005420764442533255, have,0.004953507799655199, on,0.0048578884452581406, or,0.004808280151337385,0.668174278922379
pos,no_filler,16,0,Give,11.40144157409668, the,0.05453871935606003,",",0.03914107382297516, of,0.029782867059111595,.,0.017793171107769012, and,0.017549801617860794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8411943670362234
pos,no_filler,16,1, the,11.879512786865234, the,0.052847836166620255, of,0.028461294248700142, to,0.019947921857237816, and,0.01775757223367691,",",0.01688842847943306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8640969470143318
pos,no_filler,16,2, city,10.997329711914062, and,0.04949311167001724, the,0.049261339008808136,",",0.03250276297330856, of,0.03237373009324074, to,0.025454308837652206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8109147474169731
pos,no_filler,16,3, name,10.481902122497559, the,0.06692785769701004, and,0.05361882969737053,",",0.044570598751306534, of,0.030926989391446114, to,0.024853261187672615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7791024632751942
pos,no_filler,16,4, only,11.478281021118164, the,0.05285436287522316,",",0.035941701382398605, of,0.031091218814253807, to,0.02388092316687107, and,0.023222487419843674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8330093063414097
pos,no_filler,16,5,",",10.860300064086914, the,0.060942985117435455,",",0.047697536647319794, and,0.031525153666734695, of,0.029373887926340103, to,0.025829307734966278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8046311289072037
pos,no_filler,16,6, plain,11.487427711486816, the,0.05214277654886246, of,0.03844070807099342, and,0.037314727902412415, to,0.02515549026429653,",",0.024166755378246307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8227795418351889
pos,no_filler,16,7, text,11.354499816894531, the,0.05011462792754173, of,0.04002022743225098,",",0.0390792191028595, and,0.030446277931332588, in,0.019923502579331398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8204161450266838
pos,no_filler,16,8,.,11.509593963623047, the,0.05511806532740593,",",0.04371706023812294, of,0.025473153218626976, and,0.020816730335354805, to,0.01804354228079319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8368314485996962
pos,no_filler,16,9, The,11.580574035644531, of,0.04055992513895035, the,0.03928530588746071,",",0.026190301403403282, and,0.021680472418665886, to,0.02075713500380516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8515268601477146
pos,no_filler,16,10, capital,10.932533264160156, of,0.0476403571665287, and,0.04366745427250862, the,0.04221406206488609,",",0.03897224739193916, to,0.022203557193279266,.,0.020045205950737, is,0.015459408052265644, in,0.014547374099493027, a,0.010687361471354961, are,0.01011737436056137, for,0.0098922373726964,".
",0.009515231475234032, or,0.007885199971497059, that,0.007301030680537224,"
",0.00610669469460845, can,0.005695464555174112, with,0.005653478670865297,1,0.004925975576043129,2,0.00474595557898283, your,0.004578623455017805,0.6681457059457898
pos,no_filler,16,11, of,10.641181945800781, the,0.08655617386102676,",",0.03617545962333679, and,0.03398068621754646, of,0.02530401013791561, is,0.01861274242401123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7993709277361631
pos,no_filler,16,12, Germany,10.929646492004395,",",0.0549795962870121, and,0.05358397960662842, the,0.03594810515642166, of,0.02076065167784691,.,0.019702766090631485, is,0.01749868504703045, in,0.015249325893819332, to,0.012944625690579414, a,0.010363545268774033, are,0.009179184213280678,".
",0.008759389631450176, for,0.007331668399274349, that,0.006985499989241362, can,0.006675960961729288, you,0.006089718546718359, have,0.005947617813944817,"
",0.005910956300795078, with,0.005736035760492086, as,0.005298892967402935,’s,0.005186570342630148,0.6858672243542969
pos,no_filler,16,13, is,11.09566593170166, the,0.05954675003886223,",",0.038568008691072464, and,0.026134375482797623, of,0.024710657075047493, to,0.021569468080997467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8294707406312227
pos,no_filler,16,14, called,11.086993217468262, the,0.07514350861310959, and,0.03315630927681923, to,0.029134538024663925,",",0.02835206128656864, a,0.019640492275357246, of,0.018862729892134666, in,0.01688612438738346,.,0.015095855109393597, is,0.010826697573065758, as,0.008990751579403877,".
",0.00856397021561861, with,0.006781296338886023, for,0.006759549956768751, are,0.005681611597537994, it,0.005580246448516846,"
",0.005388905294239521, that,0.005357462912797928, on,0.005245657172054052, have,0.004976240452378988, ,0.004735340364277363,0.6848406512290239
pos,no_filler,17,0,Give,11.434545516967773, the,0.04835318773984909,",",0.04201975464820862, of,0.03080667182803154, and,0.02043992653489113,.,0.018600543960928917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8397799152880907
pos,no_filler,17,1, the,12.558051109313965, the,0.03940960019826889, of,0.023199545219540596, and,0.014926804229617119,",",0.011979985982179642, is,0.011530800722539425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8989532636478543
pos,no_filler,17,2, city,11.103425979614258, and,0.053065650165081024, the,0.04613770544528961, of,0.03384235501289368,",",0.030261080712080002, to,0.02283969148993492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8138535171747208
pos,no_filler,17,3, name,10.450419425964355, the,0.07868875563144684, and,0.05189989507198334,",",0.040155038237571716, of,0.03433974087238312, in,0.025249691680073738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7696668785065413
pos,no_filler,17,4, only,11.017095565795898, the,0.06903518736362457,",",0.045174188911914825, of,0.03304343298077583, to,0.02581898868083954, and,0.02566567435860634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8012625277042389
pos,no_filler,17,5,",",10.764806747436523, the,0.06932646781206131,",",0.047274649143218994, and,0.030660569667816162, of,0.02943670004606247, to,0.02484721504151821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7984543982893229
pos,no_filler,17,6, plain,11.515671730041504, the,0.05524192750453949, of,0.04115646705031395, and,0.032642912119627, to,0.0275082029402256,",",0.0237714946269989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8196789957582951
pos,no_filler,17,7, text,11.541208267211914, the,0.054948143661022186, of,0.041634805500507355,",",0.030331069603562355, and,0.026901403442025185, to,0.019018640741705894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.827165937051177
pos,no_filler,17,8,.,11.543472290039062, the,0.059092581272125244,",",0.040385469794273376, of,0.024433644488453865, and,0.019599946215748787,.,0.016625773161649704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.839862585067749
pos,no_filler,17,9, The,11.64659595489502, the,0.04366340488195419, of,0.04008464887738228,",",0.0241986196488142, and,0.019978385418653488, in,0.018678713589906693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8533962275832891
pos,no_filler,17,10, capital,11.35262680053711, the,0.04044833034276962, of,0.039840951561927795, and,0.036810435354709625,",",0.03388898819684982, to,0.019895480945706367, is,0.01702234335243702,.,0.016590923070907593, in,0.014000141993165016, a,0.009833228774368763, for,0.009126300923526287, that,0.00873025506734848, are,0.008372928015887737,".
",0.008127053268253803, or,0.007057540118694305, your,0.0057837944477796555,"
",0.005744364578276873, with,0.005352327600121498, can,0.0048071593046188354,1,0.004330992698669434,2,0.0043063778430223465,0.6999300825409591
pos,no_filler,17,11, of,11.040593147277832, the,0.09052947908639908, and,0.02998219057917595,",",0.027763841673731804, of,0.022505704313516617, is,0.019686685875058174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8095320984721184
pos,no_filler,17,12, Germany,11.36179256439209, and,0.03994692116975784,",",0.039414260536432266, the,0.03371701389551163, is,0.0178549624979496, of,0.015830375254154205,.,0.015445448458194733, in,0.01525116991251707, a,0.01162320002913475, to,0.01066329050809145,".
",0.00803354475647211, are,0.00796282198280096, that,0.007052557077258825,"
",0.0069256918504834175, for,0.006856229156255722, have,0.006815328728407621, can,0.0067503261379897594, you,0.006615155842155218, with,0.005238546524196863,’s,0.00457541411742568, as,0.004421482793986797,0.7290062587708235
pos,no_filler,17,13, is,11.611252784729004, the,0.054117608815431595,",",0.02878740057349205, and,0.026202330365777016, of,0.025588592514395714, a,0.018673334270715714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8466307334601879
pos,no_filler,17,14, called,11.63703441619873, the,0.06367696076631546, to,0.02580239251255989, and,0.025088632479310036,",",0.0199639443308115, of,0.01909802481532097, a,0.017750171944499016, in,0.014523080550134182,.,0.012446345761418343, is,0.011309045366942883, with,0.008223974145948887, as,0.007208092603832483,".
",0.006853776518255472, that,0.0062826769426465034, on,0.006021363660693169, for,0.005681790877133608, are,0.0053220889531075954,"
",0.005211557727307081, it,0.005093039013445377, this,0.004687582608312368, have,0.004432687070220709,0.7253227713517845
pos,no_filler,18,0,Give,11.473456382751465, the,0.04945068061351776,",",0.04614860936999321, of,0.03393850103020668, and,0.02019304595887661,.,0.018000878393650055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8322682846337557
pos,no_filler,18,1, the,12.662301063537598, the,0.03957705944776535, of,0.0239504836499691, and,0.014101988635957241, to,0.011945180594921112, is,0.011636044830083847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8987892428413033
pos,no_filler,18,2, city,11.291878700256348, and,0.05895769223570824, the,0.03834262862801552, of,0.03232994303107262,",",0.02890995517373085, to,0.023370057344436646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8180897235870361
pos,no_filler,18,3, name,10.515653610229492, the,0.07926569879055023, and,0.05766460299491882,",",0.03640490397810936, of,0.029392234981060028, in,0.025959789752960205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7713127695024014
pos,no_filler,18,4, only,11.13807487487793, the,0.06961214542388916,",",0.04050454497337341, of,0.03088914230465889, and,0.02600531466305256, to,0.02541331946849823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8075755331665277
pos,no_filler,18,5,",",10.688142776489258, the,0.07681190967559814,",",0.041680146008729935, and,0.029500596225261688, to,0.026495661586523056, of,0.025865726172924042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7996459603309631
pos,no_filler,18,6, plain,11.580038070678711, the,0.06036993861198425, of,0.03742136433720589, and,0.032150689512491226, to,0.031621675938367844, in,0.0184067003428936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8200296312570572
pos,no_filler,18,7, text,11.645438194274902, the,0.05185117945075035, of,0.03519659861922264,",",0.028193416073918343, and,0.023317571729421616, to,0.019121956080198288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8423192780464888
pos,no_filler,18,8,.,11.710861206054688, the,0.060572925955057144,",",0.02866530790925026, of,0.024957207962870598, and,0.01789221353828907, to,0.017499739304184914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.850412605330348
pos,no_filler,18,9, The,11.901201248168945, of,0.0422835573554039, the,0.040765974670648575, is,0.022997701540589333, and,0.017524750903248787,",",0.017293397337198257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8591346181929111
pos,no_filler,18,10, capital,11.447810173034668, and,0.0396711528301239, of,0.03748324513435364, the,0.033592939376831055,",",0.029073014855384827, is,0.0198306106030941, to,0.01874390058219433, in,0.014562559314072132,.,0.0123879574239254, a,0.011301415972411633, that,0.008476559072732925, are,0.008324014954268932, for,0.00807067472487688, or,0.007653764449059963,".
",0.006582910660654306, your,0.006548818666487932,"
",0.005951249040663242, can,0.0045539080165326595,1,0.004274521954357624,2,0.004020600114017725, with,0.0039795455522835255,0.7149166367016733
pos,no_filler,18,11, of,11.14867115020752, the,0.0860091894865036, and,0.030456531792879105,",",0.025561556220054626, of,0.024929499253630638, is,0.02322041057050228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8098228126764297
pos,no_filler,18,12, Germany,11.677830696105957, and,0.03895958513021469, the,0.031725190579891205,",",0.03054822050035, is,0.016906503587961197, of,0.01450075302273035, in,0.014376646839082241, a,0.011481537483632565,.,0.01025007851421833, to,0.009295700117945671,".
",0.007545622996985912, are,0.00723159359768033,"
",0.0067395842634141445, you,0.006572987884283066, that,0.006305914372205734, for,0.006125390063971281, have,0.005551096983253956, can,0.004964696709066629, with,0.004867777694016695, this,0.004738813266158104, your,0.0045171999372541904,0.7567951064556837
pos,no_filler,18,13, is,11.974201202392578, the,0.045426517724990845,",",0.02513626404106617, of,0.023961298167705536, and,0.022861631587147713, a,0.01754370704293251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8650705814361572
