prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
pos,no_filler,11,0,<s>,16.94577980041504,16.94577980041504, Ezt,3.455668411334045e-05, Northern,2.6206873371847905e-05, insult,2.6161545974900946e-05,cier,2.5447016014368273e-05, lighting,2.5187100618495606e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999862440779907
pos,no_filler,11,1,Give,15.890937805175781,15.890937805175781,ignet,0.0013455658918246627,ignons,0.0010229191975668073,önen,0.0008135341922752559,ones,0.000694345566444099,ason,0.0006883419118821621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.995435293240007
pos,no_filler,11,2, the,14.040081977844238,14.040081977844238, tot,0.00985786598175764,gesamt,0.007820519618690014,her,0.006701331585645676,ступ,0.005417342763394117,cupe,0.00425689248368144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9659460475668311
pos,no_filler,11,3, city,14.513589859008789,14.513589859008789, strij,0.009245974011719227,écu,0.004092414863407612,abad,0.003880907315760851,ศ,0.0034385393373668194, Saturn,0.003115222090855241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9762269423808903
pos,no_filler,11,4, name,14.34450626373291,14.34450626373291,lavors,0.009924898855388165, tum,0.004230491816997528, Buddhist,0.0030711395666003227,бет,0.002774332882836461,ength,0.002436195034533739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9775629418436438
pos,no_filler,11,5, only,14.039113998413086,14.039113998413086, Auft,0.006269329693168402,apa,0.004720272030681372, Champ,0.004371074493974447,eree,0.0036788557190448046,inf,0.0033551640808582306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9776053039822727
pos,no_filler,11,6,",",14.006082534790039,14.006082534790039,>Details,0.01745803840458393,eree,0.005673424806445837,amedi,0.004287119023501873,inf,0.004203364718705416, Auft,0.003705125069245696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9646729279775172
pos,no_filler,11,7, plain,14.139054298400879,14.139054298400879,etti,0.01146856788545847,rud,0.005916775204241276,�,0.0040184371173381805,compat,0.0034110751003026962, foil,0.0032777469605207443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9719073977321386
pos,no_filler,11,8, text,14.138306617736816,14.138306617736816,ultat,0.008780084550380707, larg,0.004707378335297108,々,0.00463070347905159,oshi,0.003896822687238455,ril,0.0036050614435225725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9743799495045096
pos,no_filler,11,9,.,13.940619468688965,13.940619468688965,ivio,0.021953590214252472,itôt,0.010743813589215279, herself,0.00540723605081439, arbitr,0.0034347183536738157, Król,0.003218551864847541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9552420899271965
pos,no_filler,11,10, The,13.846778869628906,13.846778869628906, herself,0.02230433002114296, opinion,0.013937661424279213, cap,0.009427456185221672, minim,0.007798830512911081,itôt,0.006137760356068611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9403939615003765
pos,no_filler,11,11, capital,13.904284477233887,13.904284477233887,aat,0.029442958533763885,바로,0.007400007452815771,ilea,0.004449008964002132,담,0.003747534705325961,eti,0.003716974286362529,iba,0.0036556401755660772,ipedia,0.003536416217684746, tais,0.0034348636399954557,boy,0.0033055481035262346,щи,0.003206745022907853, sier,0.0029688857030123472, tiek,0.0028455727733671665, tro,0.002814596751704812,oud,0.0026832097209990025,eter,0.0024447005707770586, potem,0.0023955772630870342, shutter,0.0023301050532609224,Usage,0.0021932837553322315,ilera,0.0021406474988907576,ケット,0.0021009468473494053,0.9091867769602686
pos,no_filler,11,12, of,14.211965560913086,14.211965560913086,itten,0.020754972472786903, thr,0.004825523588806391, hated,0.004610797390341759, Happ,0.0032794445287436247, typ,0.002997170202434063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9635320918168873
pos,no_filler,11,13, Germany,14.6695556640625,14.6695556640625,ruck,0.01602592132985592, Tut,0.0059613375924527645, Parad,0.004674045834690332,zerű,0.004254506900906563,esser,0.00408414751291275,igen,0.0030138734728097916,veda,0.0020655826665461063,ubre,0.0020054641645401716,eler,0.0019683309365063906,icket,0.001918020541779697,lé,0.001901197829283774, marginal,0.0017044704873114824,oub,0.0015316224889829755, كين,0.0015008591581135988,arat,0.0014759581536054611,itten,0.0013741340953856707, parab,0.0013411769177764654, dressed,0.0012676524929702282, tut,0.0012256164336577058, tâm,0.0012107306392863393,0.9394953503506258
pos,no_filler,11,14, is,14.110881805419922,14.110881805419922, uncon,0.01677515357732773, Antón,0.006237199995666742,osp,0.0053986138664186,aisie,0.00479486770927906,opt,0.0035748498048633337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9632193150464445
pos,no_filler,11,15, called,13.636180877685547,13.636180877685547, successors,0.014666665345430374,cer,0.008066858164966106, super,0.006725463084876537,series,0.006357335019856691, series,0.005780359730124474,rep,0.00475818058475852, l,0.004529345780611038,STAT,0.004478413611650467, piv,0.0037666859570890665,cker,0.0037349327467381954,—and,0.0035986730363219976, continuity,0.003355534980073571, cob,0.002766788238659501, cer,0.002641380997374654, Rosen,0.0025423457846045494, th,0.0024557122960686684, sign,0.0023597769904881716, successor,0.002247211989015341, rep,0.002198250498622656, _,0.002197225810959935,0.9107728593517095
pos,no_filler,12,0,<s>,16.92066192626953,16.92066192626953, Ezt,4.089283538633026e-05, jur,3.315962749184109e-05, insult,3.168375405948609e-05,cier,3.0103676181170158e-05,liest,3.0025908927200362e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999834134197954
pos,no_filler,12,1,Give,15.380301475524902,15.380301475524902,önen,0.0024356027133762836,ignons,0.001980181084945798,igné,0.0015474621905013919,ablanca,0.0013044745428487659,раў,0.0013021043268963695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9914301751414314
pos,no_filler,12,2, the,13.552223205566406,13.552223205566406,jet,0.009207862429320812,ģ,0.007838002406060696, Daarnaast,0.006148629356175661,osi,0.005939897149801254,her,0.005089882295578718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9657757263630629
pos,no_filler,12,3, city,14.185964584350586,14.185964584350586, lat,0.012516222894191742, ekz,0.009091723710298538,âu,0.0036549100186675787, strij,0.0035418823827058077,ünft,0.003469420364126563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9677258406300098
pos,no_filler,12,4, name,13.675582885742188,13.675582885742188,бет,0.023168081417679787, Parad,0.010210209526121616, tum,0.006566875614225864, uns,0.005398530047386885,stairs,0.00399982463568449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9506564787589014
pos,no_filler,12,5, only,11.60157299041748,11.60157299041748,apa,0.17388948798179626,nud,0.01638616994023323,nap,0.0115717938169837,inf,0.0060163093730807304, zust,0.004257731605321169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7878785072825849
pos,no_filler,12,6,",",13.247795104980469,13.247795104980469,쨌,0.013442480005323887,inf,0.008936298079788685,ניות,0.007727985270321369,>Details,0.007500255946069956, lat,0.006904546171426773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9554884345270693
pos,no_filler,12,7, plain,13.346904754638672,13.346904754638672, Roh,0.03516772389411926, til,0.008577085100114346,rud,0.00847719144076109,til,0.006995127536356449,兼,0.006732995621860027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9340498764067888
pos,no_filler,12,8, text,13.118951797485352,13.118951797485352,ril,0.01795051246881485,iliary,0.011793111450970173, problems,0.011541455052793026, absolutely,0.008504505269229412, larg,0.006406333297491074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9438040824607015
pos,no_filler,12,9,.,13.165048599243164,13.165048599243164, ob,0.015453645959496498,itôt,0.014106417074799538, Schaus,0.010801591910421848,apa,0.006943862419575453,itary,0.006326234433799982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9463682482019067
pos,no_filler,12,10, The,12.564398765563965,12.564398765563965, cap,0.051246561110019684, functional,0.0355859212577343, minim,0.02400810830295086, o,0.013006892055273056, direction,0.010760020464658737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8653924968093634
pos,no_filler,12,11, capital,13.190566062927246,13.190566062927246, tiek,0.040232814848423004,iba,0.010216724127531052,ilera,0.0070292754098773,담,0.006960844621062279, càr,0.006154376082122326, caring,0.005626531317830086, tais,0.004719673190265894,Barcel,0.0041937390342354774,바로,0.004074040800333023, osc,0.004018903709948063,state,0.0039595747366547585, Dit,0.0038987414445728064,Després,0.003605038160458207, сте,0.0035162619315087795,spin,0.0033998778089880943,kers,0.0028416714631021023, Dunk,0.0026081048417836428, dite,0.0025188399013131857,mese,0.0025079241022467613, 전까지,0.0023886545095592737,0.8755283879581839
pos,no_filler,12,12, of,13.466376304626465,13.466376304626465,ouin,0.0153339933604002, jump,0.014408951625227928, Happ,0.008807755075395107, hap,0.005852186121046543, thr,0.005320483352988958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9502766304649413
pos,no_filler,12,13, Germany,14.581422805786133,14.581422805786133,ruck,0.011594066396355629, tâm,0.006072038318961859,aker,0.005504967644810677, potem,0.005184840876609087,esser,0.0028484987560659647, 불리는,0.002686834894120693,eler,0.002669189590960741,Foundation,0.002457104390487075, Parad,0.002288446994498372, Devlet,0.0022620370145887136, Szent,0.0019581899978220463,inkan,0.0018453996162861586,berapa,0.0017797397449612617,zerű,0.001658969558775425, marginal,0.0015818957472220063, stag,0.0015428767073899508,LED,0.0015069658402353525,omie,0.0014911749167367816,ellent,0.001292449771426618, Reichen,0.0012555813882499933,0.9405187318334356
pos,no_filler,12,14, is,12.67575454711914,12.67575454711914, uncon,0.022177934646606445,state,0.013668004423379898, state,0.013337462209165096, conventional,0.010621683672070503, point,0.008635548874735832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9315593661740422
pos,no_filler,12,15, called,12.501410484313965,12.501410484313965, —,0.012724577449262142, (,0.007836309261620045, sure,0.007775682490319014, likes,0.007588517386466265,/,0.007262189872562885,cer,0.006490103434771299,ios,0.0056458646431565285, _,0.00547075318172574, acid,0.005434483289718628,"
",0.00515712657943368, above,0.0050823925994336605, sign,0.004834313411265612, th,0.0045480006374418736, l,0.004533558152616024, paradox,0.004471682012081146, crossing,0.004447292070835829, continuity,0.004140592645853758,aisie,0.003996637184172869, super,0.003970269113779068, match,0.003818030236288905,0.884771624347195
pos,no_filler,13,0,<s>,16.923093795776367,16.923093795776367, Ezt,3.717211802722886e-05, jur,3.2079886295832694e-05, Northern,3.10765317408368e-05, insult,3.0690669518662617e-05, stir,2.9898626962676644e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998390821674548
pos,no_filler,13,1,Give,14.369097709655762,14.369097709655762,ignons,0.005359879694879055,ablanca,0.00432624714449048,ън,0.003814493305981159,ibat,0.0030974962282925844,igné,0.002930472372099757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.980471411254257
pos,no_filler,13,2, the,14.209504127502441,14.209504127502441, pret,0.008874687366187572,jet,0.007205924019217491,ccount,0.0036873011849820614,uset,0.0035522605758160353,tered,0.0025871703401207924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.974092656513676
pos,no_filler,13,3, city,14.619382858276367,14.619382858276367,rias,0.01585151068866253,atri,0.004443862475454807,onom,0.002198905684053898, Així,0.0021932809613645077, ekz,0.0020090711768716574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9733033690135926
pos,no_filler,13,4, name,14.033432006835938,14.033432006835938,бет,0.005297098308801651, tum,0.004958973731845617, unl,0.004690154921263456, sta,0.004494478926062584,uset,0.004075366538017988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9764839275740087
pos,no_filler,13,5, only,13.759819030761719,13.759819030761719,chod,0.01810280792415142,apa,0.011626051738858223, nope,0.008037555031478405,ноги,0.007114200387150049,ama,0.004276638850569725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9508427460677922
pos,no_filler,13,6,",",13.794658660888672,13.794658660888672,chod,0.012889786623418331, batal,0.009637436829507351, Rio,0.005294979549944401, Battalion,0.004533335566520691, info,0.004470354411751032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9631741070188582
pos,no_filler,13,7, plain,13.851245880126953,13.851245880126953, Roh,0.01804167404770851,etti,0.007034871261566877, com,0.004928759764879942,cludegraphics,0.003791423747316003,rud,0.0035374213475733995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9626658498309553
pos,no_filler,13,8, text,13.48246955871582,13.48246955871582, surfaces,0.01180927362293005, repeatedly,0.010560284368693829,til,0.008213000372052193, vill,0.007244561333209276,omen,0.006917352322489023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9552555279806256
pos,no_filler,13,9,.,12.870929718017578,12.870929718017578,rud,0.10079919546842575,itary,0.017296113073825836,odend,0.007005463819950819, Groß,0.005040175747126341,urious,0.003888607257977128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8659704446326941
pos,no_filler,13,10, The,13.991872787475586,13.991872787475586, herself,0.006711116526275873, equally,0.005714023020118475, bundled,0.004699243698269129, cap,0.003831025678664446, Bund,0.0030122590251266956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9760323320515454
pos,no_filler,13,11, capital,13.991878509521484,13.991878509521484, veter,0.010011137463152409,iba,0.009265572763979435,담,0.008686726912856102,agher,0.006793664768338203,Després,0.00676043750718236,커,0.005360354203730822, osc,0.004495119675993919, Dunk,0.0036654314026236534,Barcel,0.003659298410639167, tiek,0.003351440653204918,vész,0.0033239899203181267,state,0.0030488367192447186,复,0.002335275523364544,env,0.0020656154956668615,複,0.002038574544712901,OST,0.0018056309781968594, dite,0.0017885970883071423, jos,0.0017727894010022283,asio,0.0017274367855861783, Superintendent,0.0016714198281988502,0.9163726499537006
pos,no_filler,13,12, of,13.872543334960938,13.872543334960938,tres,0.009743881411850452, thr,0.005548820830881596, tri,0.00514652393758297, Antón,0.004848078358918428,ieu,0.004567109514027834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9701455859467387
pos,no_filler,13,13, Germany,14.902434349060059,14.902434349060059, correlation,0.006176005583256483, Szent,0.0030923730228096247, stag,0.00302630802616477,aker,0.0029221444856375456, tâm,0.002501435112208128, Correlation,0.0023282908368855715,film,0.0020808051340281963,eler,0.0019169083097949624, Tut,0.0017240316374227405, favor,0.001718504587188363, Fut,0.0015716240741312504, déput,0.0014491857727989554, potem,0.0013718705158680677,커,0.001234930707141757,itelj,0.0012214796151965857,ker,0.0012095508864149451, perception,0.0012035175459459424,avía,0.0011699612950906157,usz,0.0011633207323029637,esser,0.0011321490164846182,0.9597856031032279
pos,no_filler,13,14, is,13.55152702331543,13.55152702331543, conventional,0.010861411690711975,oshi,0.005691610276699066, short,0.005251616705209017, longevity,0.004895654506981373,ople,0.004862010013312101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9684376968070865
pos,no_filler,13,15, called,13.12287712097168,13.12287712097168, match,0.03208493813872337, _,0.006902336608618498,atter,0.006274656858295202, th,0.005908956751227379,ęzy,0.00544322282075882,äger,0.0051576970145106316,登,0.0045133368112146854,ide,0.003158761188387871,ios,0.002942662453278899, inst,0.0028462449554353952, l,0.002586138667538762, love,0.0025446407962590456,cer,0.0024559292942285538,strip,0.0024464409798383713, bust,0.002376905642449856, nett,0.002375029493123293, practic,0.0023037241771817207, predict,0.0022541626822203398, stagger,0.002213497646152973, fen,0.00219905748963356,0.9010116595309228
pos,no_filler,14,0,<s>,16.88039207458496,16.88039207458496, Ezt,5.026463622925803e-05, jur,5.008341759094037e-05, Mitra,4.3165891838725656e-05, she,4.081938095623627e-05,liest,4.07958468713332e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997748708265135
pos,no_filler,14,1,Give,14.206830024719238,14.206830024719238,ignons,0.006108427420258522,igné,0.004978559445589781,ън,0.004808846861124039, Gober,0.00326914107427001,ablanca,0.003186523914337158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9776485012844205
pos,no_filler,14,2, the,12.747339248657227,12.747339248657227,jet,0.026980295777320862,imir,0.01614316739141941,ccount,0.014289170503616333, pret,0.014258379116654396,uset,0.01318241935223341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9151465678587556
pos,no_filler,14,3, city,13.719463348388672,13.719463348388672,ixas,0.009832167997956276,flate,0.009071328677237034,osas,0.008939288556575775,derabad,0.008371785283088684,зь,0.00537590216845274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9584095273166895
pos,no_filler,14,4, name,13.375242233276367,13.375242233276367,lavors,0.015013225376605988, tumb,0.008039120584726334, condensation,0.006625772453844547, uns,0.005257828161120415,uset,0.005213768221437931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9598502852022648
pos,no_filler,14,5, only,12.809222221374512,12.809222221374512,apa,0.05008876323699951,ille,0.008354960940778255, nope,0.007849747315049171,borough,0.007227209862321615,oko,0.006032551173120737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9204467674717307
pos,no_filler,14,6,",",12.958246231079102,12.958246231079102, batal,0.018395641818642616, Rio,0.013105874881148338, Rocks,0.009334119968116283, tumb,0.009285218082368374,oko,0.00745896901935339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.942420176230371
pos,no_filler,14,7, plain,12.787805557250977,12.787805557250977,til,0.03042372688651085, extra,0.025952480733394623, com,0.012662095949053764, ext,0.0120161147788167,iano,0.006515414919704199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9124301667325199
pos,no_filler,14,8, text,12.17905044555664,12.17905044555664,til,0.0600377693772316, faces,0.014115915633738041, Interesting,0.012331485748291016, convex,0.011614924296736717, curios,0.011476388201117516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8904235167428851
pos,no_filler,14,9,.,12.651046752929688,12.651046752929688, operators,0.02293378673493862,apa,0.013612319715321064,roc,0.007479857187718153,urious,0.007453509606420994, moments,0.007432995364069939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9410875313915312
pos,no_filler,14,10, The,13.462430000305176,13.462430000305176, Hus,0.014127478003501892, herself,0.011227737180888653, host,0.009375160560011864,полне,0.009065208025276661, Minneapolis,0.007341089192777872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9488633270375431
pos,no_filler,14,11, capital,13.264448165893555,13.264448165893555, doub,0.015091948211193085,ouri,0.010018719360232353, osc,0.007645120844244957,asian,0.004525396041572094, rost,0.004134479910135269,複,0.003986417781561613, Dunk,0.0039774333126842976,vész,0.0037524576764553785, дуже,0.0037044701166450977,Transfer,0.003674355335533619,담,0.0036351827438920736,Barcel,0.003239402314648032, dite,0.0031855928245931864,issage,0.003031035652384162,/o,0.0030265410896390676,커,0.0030102599412202835, vivid,0.0027885790914297104,osc,0.002593482146039605, jos,0.0023988557513803244, برد,0.0023809915874153376,0.9101992782671005
pos,no_filler,14,12, of,12.993428230285645,12.993428230285645, Antón,0.03027394227683544,pps,0.004654393997043371,issage,0.004312347620725632, osc,0.004188768565654755, tri,0.0041435230523347855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.952427024487406
pos,no_filler,14,13, Germany,14.054401397705078,14.054401397705078, Szent,0.010251828469336033, perception,0.010204169899225235,usz,0.0054548815824091434,esser,0.0053321891464293,avía,0.004575248342007399, fundament,0.003933232743293047,alis,0.003363636787980795, wsz,0.0033215179573744535,лемен,0.0030518036801368,oment,0.0028904699720442295, Correlation,0.002797134453430772, favor,0.002479714807122946,roe,0.002441042335703969, stag,0.0023930841125547886, Devlet,0.0023471491876989603,itelj,0.0023350906558334827,film,0.0022337310947477818, correlation,0.0021409059409052134,itten,0.0020967060700058937, Hindu,0.0019004150526598096,0.9244560477091
pos,no_filler,14,14, is,11.160882949829102,11.160882949829102, conventional,0.16755226254463196,��,0.011504847556352615, Famil,0.007056447211652994,ownie,0.0056807855144143105,bury,0.005267202388495207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8029384547844529
pos,no_filler,14,15, called,12.171529769897461,12.171529769897461, tr,0.036703139543533325,ęzy,0.028271036222577095, speculation,0.006665531545877457,strip,0.006637057289481163,ctor,0.0062322155572474, comport,0.005934000946581364, suic,0.00573040172457695,cer,0.00556608522310853, inst,0.005543417297303677, loves,0.005511278286576271, spare,0.00542385783046484, Brooks,0.005256356671452522,ides,0.005125214345753193, conflicting,0.004597833380103111, meaning,0.004036315251141787, [,0.0038919285871088505, full,0.0038563271518796682, longo,0.0037852569948881865, l,0.0037302840501070023, trades,0.003486432135105133,0.8440160299651325
pos,no_filler,15,0,<s>,16.90068244934082,16.90068244934082, Ezt,4.6122197090880945e-05, jur,4.038215774926357e-05, insult,3.60262711183168e-05, natur,3.524353451211937e-05,ttier,3.488863512757234e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998073372044018
pos,no_filler,15,1,Give,13.289786338806152,13.289786338806152,ignons,0.008710755966603756,ън,0.008113403804600239, Gober,0.006648956332355738,ablanca,0.006285956595093012,igné,0.0058717806823551655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9643691466189921
pos,no_filler,15,2, the,12.232083320617676,12.232083320617676, pret,0.09211619943380356,uset,0.02849658951163292, consultables,0.02108614146709442, organisation,0.011332986876368523,imir,0.009999838657677174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8369682440534234
pos,no_filler,15,3, city,13.49266529083252,13.49266529083252,ship,0.021541653200984,ixa,0.009924637153744698, Giang,0.006787677761167288, Carolina,0.006618381477892399, pret,0.0062973094172775745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.948830340988934
pos,no_filler,15,4, name,13.240641593933105,13.240641593933105,lavors,0.010635586455464363,兼,0.007469024509191513, patri,0.006453553680330515, tumb,0.006376506295055151, extra,0.006157595198601484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.962907733861357
pos,no_filler,15,5, only,12.41849422454834,12.41849422454834,apa,0.07090349495410919, нев,0.014029396697878838, Eberhard,0.012701510451734066,denly,0.010995869524776936,kao,0.008840629830956459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8825290985405445
pos,no_filler,15,6,",",11.450363159179688,11.450363159179688, compl,0.11849331110715866, himself,0.018601717427372932, outfit,0.012043388560414314,atlan,0.01091682817786932, eccentric,0.010550372302532196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8293943824246526
pos,no_filler,15,7, plain,12.198444366455078,12.198444366455078, extra,0.07543759047985077,�,0.029765959829092026, zoom,0.011724213138222694,rud,0.008013882674276829, Extra,0.007201521657407284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8678568322211504
pos,no_filler,15,8, text,11.661736488342285,11.661736488342285,til,0.07461554557085037, Johnston,0.03356572613120079, surprises,0.017199423164129257,omen,0.016078554093837738, curios,0.016026809811592102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8425139412283897
pos,no_filler,15,9,.,12.496639251708984,12.496639251708984,itôt,0.014377324841916561,rud,0.013041880913078785,denly,0.010919535532593727, moments,0.010400055907666683, Tobago,0.01000489853322506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9412563042715192
pos,no_filler,15,10, The,13.312918663024902,13.312918663024902, o,0.013702739030122757,bp,0.013146602548658848, herself,0.009589619934558868, Minn,0.005799466278403997, Mini,0.005000496283173561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.952761075925082
pos,no_filler,15,11, capital,12.546032905578613,12.546032905578613, osc,0.05142098292708397,osc,0.01803671382367611,vész,0.015609473921358585, Extra,0.008545459248125553,oster,0.00787946954369545, outfit,0.007629777770489454,Extra,0.0070731742307543755,zerű,0.005929113831371069, man,0.005327606573700905,season,0.005027906037867069,éry,0.004050826653838158, tiek,0.003393697552382946,gap,0.003163361456245184, rejo,0.0030949367210268974, Hey,0.0030248430557549,asian,0.002964603714644909, evid,0.002913910895586014,env,0.0028214005287736654,ply,0.0027552780229598284, veter,0.002735680202022195,0.8366017832886428
pos,no_filler,15,12, of,12.546298027038574,12.546298027038574, opening,0.029317406937479973, osc,0.0141859520226717, drive,0.013619241304695606, Antón,0.010638059116899967, man,0.008298245258629322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9239410953596234
pos,no_filler,15,13, Germany,13.808151245117188,13.808151245117188,usz,0.017522374168038368,aille,0.008097810670733452,BD,0.005951921921223402,asz,0.005807955749332905, pater,0.004638456739485264, Wallis,0.004255704116076231, wsz,0.004046127665787935,oment,0.004014131147414446, Stub,0.003821488469839096, stag,0.0034503666684031487, perception,0.003106794785708189, cooled,0.002586907474324107, Szent,0.00257905968464911, reporting,0.0025719881523400545, lightly,0.0024266317486763,ł,0.002360513200983405,film,0.0023117063101381063,imat,0.0021410658955574036, tomb,0.0021346639841794968, Fen,0.002053990727290511,0.9141203407198191
pos,no_filler,15,14, is,12.375520706176758,12.375520706176758, flam,0.01172433327883482,ecycle,0.010792652145028114, kast,0.008907043375074863, hop,0.008627726696431637, serial,0.007723318412899971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9522249260917306
pos,no_filler,15,15, called,11.876069068908691,11.876069068908691,ęzy,0.03346487134695053, super,0.03283372521400452, speculation,0.013041534461081028, pug,0.01126876100897789, signific,0.010534497909247875,ű,0.009623618796467781, tr,0.009488659910857677, superf,0.009451189078390598,ül,0.008026491850614548, inst,0.006337759550660849, love,0.005407362710684538, man,0.005075185559689999, suic,0.004284254740923643, superst,0.003772428259253502, stalk,0.0037589790299534798, l,0.003696539206430316, Brü,0.003689702833071351, uncon,0.0034954799339175224, instant,0.0034532048739492893, experiment,0.003419392043724656,0.8158763616811484
pos,no_filler,16,0,<s>,16.907583236694336,16.907583236694336, Ezt,4.3102561903651804e-05, jur,3.831968570011668e-05, insult,3.451404700172134e-05, Northern,3.4381668228888884e-05, natur,3.431889490457252e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999815363142261
pos,no_filler,16,1,Give,14.112839698791504,14.112839698791504,ignons,0.0060691493563354015,ън,0.005356679670512676,igné,0.0035788249224424362,ופה,0.0029155886732041836,ibat,0.0025501521304249763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9795296052470803
pos,no_filler,16,2, the,13.413305282592773,13.413305282592773,uset,0.026860717684030533, pret,0.014785326085984707, organisation,0.007227140944451094, Linh,0.006766556296497583,ukan,0.006235106382519007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9381251526065171
pos,no_filler,16,3, city,13.901151657104492,13.901151657104492, pret,0.009934823960065842, aer,0.009401959367096424, Authority,0.0038154087960720062,зда,0.0037344254087656736,ixa,0.002933182055130601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9701802004128695
pos,no_filler,16,4, name,13.597699165344238,13.597699165344238,兼,0.0076291426084935665,falls,0.006720198784023523, cro,0.006701606325805187,manager,0.00547436811029911, conf,0.005115320440381765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9683593637309968
