fact_key,fact_index,prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
Italy→Rome,2,pos,no_filler,21,0,Give,17.02532196044922,17.02532196044922,窟,5.426485586212948e-05,粽子,5.153193342266604e-05,ijken,5.1355393225094303e-05,翥,5.050248000770807e-05,恒,5.007859363104217e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997422667438514
Italy→Rome,2,pos,no_filler,21,1, the,17.01392936706543,17.01392936706543,翥,7.311190711334348e-05,音响,6.773738277843222e-05,尼亚,6.064368790248409e-05,由此,5.791702642454766e-05,ixo,5.561442594625987e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996849755698349
Italy→Rome,2,pos,no_filler,21,2, city,17.02678680419922,17.02678680419922,无限,6.358078826451674e-05, infinity,6.022516026860103e-05,欣,5.935415538260713e-05,_scope,5.241520921117626e-05,范围内,5.158498606760986e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997128397008055
Italy→Rome,2,pos,no_filler,21,3, name,17.025108337402344,17.025108337402344,龛,6.013185338815674e-05,隍,5.7184424804290757e-05,翥,5.438491280074231e-05,岁以下,5.015375791117549e-05,息,4.8522451834287494e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997296225992613
Italy→Rome,2,pos,no_filler,21,4, only,17.00542449951172,17.00542449951172,隍,8.92802418093197e-05,荐,7.32554544811137e-05, vit,7.157892832765356e-05,交换,6.768551975255832e-05, exchanged,6.549932732013986e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996327005283092
Italy→Rome,2,pos,no_filler,21,5,",",17.010042190551758,17.010042190551758,隍,0.0001065179385477677,窟,7.070893479976803e-05, exchanged,6.603541260119528e-05, exchanges,5.670815153280273e-05,響,5.528713154490106e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996447424309736
Italy→Rome,2,pos,no_filler,21,6, plain,17.00535774230957,17.00535774230957,欣,8.481366967316717e-05,音响,7.431800622725859e-05,窟,6.192974979057908e-05, vit,6.003801172482781e-05, exchanged,5.959396730759181e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996593065952766
Italy→Rome,2,pos,no_filler,21,7, text,16.998003005981445,16.998003005981445,音响,8.979272388387471e-05,隍,8.369418355869129e-05,欣,7.039261981844902e-05,窟,6.983715138630942e-05,udu,5.862775651621632e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996276555648365
Italy→Rome,2,pos,no_filler,21,8,.,17.005199432373047,17.005199432373047,隍,8.348677511094138e-05,音响,7.801847095834091e-05, exchanged,6.0855694755446166e-05, Century,5.625946869258769e-05,auge,5.555657116929069e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996658230193134
Italy→Rome,2,pos,no_filler,21,9, The,17.015892028808594,17.015892028808594,隍,7.131318852771074e-05,沫,7.008970715105534e-05, infinity,6.931939424248412e-05,音响,6.351747288135812e-05,欣,6.0060574469389394e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999665699662728
Italy→Rome,2,pos,no_filler,21,10, capital,17.02667808532715,17.02667808532715,悟,6.212579319253564e-05,三峡,6.012357698637061e-05,音响,5.770067582488991e-05,Tumblr,5.569304994423874e-05,奥,5.08835437358357e-05,议论,4.9472298996988684e-05,欣,4.865867958869785e-05,龛,4.84736192447599e-05,响,4.7682096919743344e-05,ual,4.595521750161424e-05, exchanged,4.5773369492962956e-05,UAL,4.56823872809764e-05,CSV,4.5375647459877655e-05,uld,4.333935066824779e-05,磨,4.087249908479862e-05,BREAK,4.031130447401665e-05,響,4.023822475573979e-05,-ves,3.976607695221901e-05,隍,3.948829180444591e-05,粽子,3.940368696930818e-05,0.9990529806091217
Italy→Rome,2,pos,no_filler,21,11, of,17.027551651000977,17.027551651000977,奥,5.697389497072436e-05,悟,5.316437818692066e-05,音响,5.2189290727255866e-05,CSV,5.1997340051457286e-05,环球,5.0079695938620716e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999735595400125
Italy→Rome,2,pos,no_filler,21,12, Italy,17.030029296875,17.030029296875,无限,6.494343688245863e-05,轵,5.700700785382651e-05,翥,5.36456354893744e-05, infinity,5.301555211190134e-05,auge,4.955138865625486e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997218369790062
Italy→Rome,2,pos,no_filler,21,13, is,17.048843383789062,17.048843383789062,窟,6.342771666822955e-05,翥,5.0234895752510056e-05,隍,4.88910372951068e-05,带队,4.847548552788794e-05,恒,4.567950963973999e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997432913551165
Italy→Rome,2,pos,no_filler,21,14, called,17.026161193847656,17.026161193847656,隍,8.282138151116669e-05,对方,6.778971146559343e-05,音响,5.943948417552747e-05,岁以下,5.817578130518086e-05,auge,5.6868124374886975e-05,灏,5.628342114505358e-05,hud,5.328402039594948e-05,窟,5.298882388160564e-05,议论,5.065595905762166e-05,resp,4.786494537256658e-05,udas,4.638459358830005e-05,教案,4.56984962511342e-05,改革发展,4.4738339056493714e-05,磨,4.45361110905651e-05, exchanged,4.445212834980339e-05, Chew,4.43731332779862e-05,met,4.425608130986802e-05,恒,4.393775452626869e-05, atmospheric,4.276771505828947e-05,欣,4.273930608178489e-05,0.9989699446887244
Italy→Rome,2,pos,no_filler,22,0,Give,17.024999618530273,17.024999618530273,窟,5.412876635091379e-05,ijken,5.17235639563296e-05,粽子,5.162927118362859e-05,翥,5.065785444458015e-05,恒,5.011895336792804e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997417415906966
Italy→Rome,2,pos,no_filler,22,1, the,16.875761032104492,16.875761032104492,由此,0.00014360329078044742,udu,0.0001422024506609887, Cruc,0.0001269001659238711,熄,0.00011373491724953055,腾,0.00010129424481419846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999372264930571
Italy→Rome,2,pos,no_filler,22,2, city,17.025300979614258,17.025300979614258,窟,6.236130866454914e-05,无限,5.773403972852975e-05, infinity,5.583134407061152e-05,_scope,5.5736385547788814e-05,隍,5.303743819240481e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997152994837961
Italy→Rome,2,pos,no_filler,22,3, name,17.02189064025879,17.02189064025879,龛,8.296433952637017e-05,隍,6.721387035213411e-05,无限,5.6143264373531565e-05,ixo,5.124595918459818e-05,auge,5.1039161917287856e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996913934046461
Italy→Rome,2,pos,no_filler,22,4, only,17.003116607666016,17.003116607666016,隍,9.320196841144934e-05,荐,7.14935886207968e-05, vit,6.880312139401212e-05, exchanged,5.6554948969278485e-05,交换,5.599008363788016e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996539562889666
Italy→Rome,2,pos,no_filler,22,5,",",17.010648727416992,17.010648727416992,隍,0.00011322879436193034,窟,5.8569374232320115e-05,音响,5.4489297326654196e-05,響,5.4368872952181846e-05,Intl,5.341786163626239e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996659257994907
Italy→Rome,2,pos,no_filler,22,6, plain,17.002681732177734,17.002681732177734,音响,8.867304131854326e-05,欣,6.804785516578704e-05, exchanged,6.397080869646743e-05,隍,6.010692231939174e-05, vit,5.9852347476407886e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996593490250234
Italy→Rome,2,pos,no_filler,22,7, text,16.99347686767578,16.99347686767578,音响,0.00010434288560645655,隍,9.549142851028591e-05,窟,7.319529686355963e-05,欣,5.939281254541129e-05, уг,5.5459720897488296e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996121178555768
Italy→Rome,2,pos,no_filler,22,8,.,17.004940032958984,17.004940032958984,隍,9.459588909521699e-05,音响,7.561585516668856e-05,ityEngine,5.7901692343875766e-05,sap,5.4300660849548876e-05,盛世,5.204225453780964e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996655436480069
Italy→Rome,2,pos,no_filler,22,9, The,17.01312255859375,17.01312255859375,沫,8.460562821710482e-05,音响,8.072966011241078e-05,龛,6.431687506847084e-05,悟,6.244061660254374e-05,隍,5.988486373098567e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996480223562685
Italy→Rome,2,pos,no_filler,22,10, capital,17.02501678466797,17.02501678466797,悟,7.683372678002343e-05,三峡,7.337878923863173e-05,奥,5.7546338211977854e-05,龛,5.454091296996921e-05,ual,5.242014231043868e-05,iddle,5.1883122068829834e-05,Tumblr,5.118820263305679e-05,音响,5.0639402616070583e-05,CSV,4.870916745858267e-05,息,4.751049345941283e-05,磨,4.724525933852419e-05, vit,4.669761619879864e-05,UAL,4.616009755409323e-05,欣,4.587607691064477e-05,/spec,4.5784130634274334e-05,-ves,4.489747152547352e-05,窟,4.408838503877632e-05,厩,4.3196567276027054e-05,响,4.252928192727268e-05,议论,4.2374947952339426e-05,0.9989864998678968
Italy→Rome,2,pos,no_filler,22,11, of,17.027191162109375,17.027191162109375,悟,6.829325866419822e-05,恒,6.067121648811735e-05,音响,5.626950223813765e-05,CSV,5.6209926697192714e-05,奥,5.368314668885432e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997048729492235
Italy→Rome,2,pos,no_filler,22,12, Italy,17.028688430786133,17.028688430786133,轵,5.236112338025123e-05,隍,5.1768038247246295e-05,无限,5.0112983444705606e-05,翥,4.8892081395024434e-05, Cruc,4.80869275634177e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997487788459694
Italy→Rome,2,pos,no_filler,22,13, is,17.049823760986328,17.049823760986328,恒,6.442749145207927e-05,隍,5.798684651381336e-05,窟,5.5523156333947554e-05,带队,4.969017754774541e-05,[array,4.754403926199302e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997248282888904
Italy→Rome,2,pos,no_filler,22,14, called,17.028457641601562,17.028457641601562,隍,8.906336006475613e-05,对方,6.665726687060669e-05,音响,5.989481360302307e-05,met,5.571779183810577e-05,磨,5.443238478619605e-05,窟,5.270401015877724e-05,议论,5.228391455602832e-05,教案,5.138336564414203e-05,恒,4.9742819101084024e-05,由此,4.9177710025105625e-05,auge,4.8732363211456686e-05, Eg,4.67628487967886e-05, infinity,4.5419117668643594e-05,immutable,4.414924478624016e-05, Aad,4.4071031879866496e-05,_eg,4.378708763397299e-05,带队,4.2850475438172e-05,岁以下,4.2790812585735694e-05,lef,4.2344890971435234e-05,灏,4.1984378185588866e-05,0.9989760503121943
Italy→Rome,2,pos,no_filler,23,0,Give,17.02309799194336,17.02309799194336,窟,5.429250086308457e-05,ijken,5.255108408164233e-05,粽子,5.244413114269264e-05,翥,5.085482553113252e-05,恒,5.068907194072381e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997391683864407
Italy→Rome,2,pos,no_filler,23,1, the,16.816572189331055,16.816572189331055,udu,0.0001923472445923835,由此,0.0001787399232853204, Cruc,0.0001406801020493731,egrity,0.00013174703053664416,不明,0.0001312365202466026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992252491792897
Italy→Rome,2,pos,no_filler,23,2, city,17.014883041381836,17.014883041381836,窟,7.459049083990976e-05,_scope,6.88725194777362e-05, infinity,6.775273504899815e-05,无限,5.941439303569496e-05,udu,5.795672404929064e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996714131375484
Italy→Rome,2,pos,no_filler,23,3, name,17.012882232666016,17.012882232666016,龛,7.886059756856412e-05,无限,6.653560558333993e-05,岁以下,5.5483465985162184e-05,auge,5.194688492338173e-05, infinite,5.0986138376174495e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996961873075634
Italy→Rome,2,pos,no_filler,23,4, only,16.98809051513672,16.98809051513672,隍,9.821177081903443e-05,met,7.120404916349798e-05, unrecognized,7.036575698293746e-05,荐,6.638938066316769e-05, vit,6.514467531815171e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996286843670532
Italy→Rome,2,pos,no_filler,23,5,",",16.996644973754883,16.996644973754883,隍,8.179701399058104e-05,Intl,7.00237214914523e-05,无限,6.205003592185676e-05,窟,6.162931822473183e-05,欣,5.710783807444386e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996673920722969
Italy→Rome,2,pos,no_filler,23,6, plain,16.985876083374023,16.985876083374023,音响,8.993480150820687e-05,欣,6.8138528149575e-05,翥,6.721251702401787e-05, vit,6.421056605177e-05,met,6.107831723056734e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996494252700359
Italy→Rome,2,pos,no_filler,23,7, text,16.977516174316406,16.977516174316406,音响,0.00011135017120977864,隍,9.209371637552977e-05,窟,7.301030564121902e-05,lds,6.820777343818918e-05,_eg,6.473995017586276e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995905980831594
Italy→Rome,2,pos,no_filler,23,8,.,16.988786697387695,16.988786697387695,隍,8.348628762178123e-05,音响,7.435316365445033e-05,由此,6.515899440273643e-05,燎,5.834622061229311e-05,鸢,5.678155503119342e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996618737786775
Italy→Rome,2,pos,no_filler,23,9, The,16.998971939086914,16.998971939086914,音响,8.738753967918456e-05,沫,8.684798376634717e-05, infinity,8.234121924033388e-05,龛,6.782937271054834e-05,粽子,6.37156845186837e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996118782000849
Italy→Rome,2,pos,no_filler,23,10, capital,17.013774871826172,17.013774871826172,悟,8.066494774539024e-05,三峡,7.918514893390238e-05,奥,7.521372754126787e-05,磨,6.116458825999871e-05,iddle,5.9304817114025354e-05,ual,5.8226476539857686e-05,音响,5.722331115975976e-05,龛,5.7193807151634246e-05,CSV,5.710103869205341e-05,欣,5.554291055887006e-05,响,5.327354301698506e-05,息,5.3241987188812345e-05,Tumblr,5.241126200417057e-05,恒,5.2027600759174675e-05,UAL,5.0581660616444424e-05,无人,4.9313810450257733e-05,awe,4.9291804316453636e-05, infinity,4.904318120679818e-05, vit,4.875912418356165e-05,曙,4.8364199756179005e-05,0.9988528710528044
Italy→Rome,2,pos,no_filler,23,11, of,17.01753807067871,17.01753807067871,奥,6.997523450991139e-05,恒,6.94736881996505e-05,悟,6.819527334300801e-05,CSV,6.327799201244488e-05,三峡,6.092104740673676e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996681567645282
Italy→Rome,2,pos,no_filler,23,12, Italy,17.02181625366211,17.02181625366211, infinity,6.182247307151556e-05,无限,6.150067929411307e-05,翥,5.7444525737082586e-05, Cruc,5.347432306734845e-05,轵,5.3099945944268256e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997126580528857
Italy→Rome,2,pos,no_filler,23,13, is,17.04216957092285,17.04216957092285,恒,7.122682291083038e-05, infinity,5.3835476137464866e-05,带队,5.3742784075438976e-05, Cruc,5.2350846090121195e-05,议论,5.228740701568313e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997165566637705
Italy→Rome,2,pos,no_filler,23,14, called,17.013195037841797,17.013195037841797,隍,7.941966032376513e-05,对方,7.249836198752746e-05, Eg,6.528152880491689e-05,带队,6.381173443514854e-05,由此,5.7540946727385744e-05,窟,5.4074062063591555e-05,磨,5.395838525146246e-05,音响,5.2715397032443434e-05,met,5.167642666492611e-05, Aad,5.1629689551191404e-05,CRET,5.1081733545288444e-05,教案,5.057891394244507e-05,hud,5.0416150770615786e-05,岁以下,4.9161684728460386e-05,_eg,4.869409531238489e-05, atmospheric,4.8534107918385416e-05,灏,4.810665632248856e-05, infinity,4.782201358466409e-05,ooter,4.7362042096210644e-05,anko,4.6216791815822944e-05,0.9989094196171209
Italy→Rome,2,pos,no_filler,24,0,Give,17.019725799560547,17.019725799560547,窟,5.4720789194107056e-05,粽子,5.3734856919618323e-05,ijken,5.3629766625817865e-05,恒,5.1771854487014934e-05,尼亚,5.147788397152908e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997346648488019
Italy→Rome,2,pos,no_filler,24,1, the,16.7584228515625,16.7584228515625,udu,0.00023258787405211478,egrity,0.00021313699835445732,由此,0.00019701485871337354, Cruc,0.00016254013462457806,っぱ,0.00014879157242830843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990459285618272
Italy→Rome,2,pos,no_filler,24,2, city,17.0062255859375,17.0062255859375,窟,8.921376866055652e-05,_scope,7.244964217534289e-05, infinity,7.218964310595766e-05,褥,6.689855217700824e-05,尼亚,6.344301800709218e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999635805375874
Italy→Rome,2,pos,no_filler,24,3, name,17.0045108795166,17.0045108795166,龛,8.490892651025206e-05,岁以下,6.622838554903865e-05,音响,6.087446672609076e-05,息,5.5124004575191066e-05,尼亚,5.492119089467451e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996779430257448
Italy→Rome,2,pos,no_filler,24,4, only,16.982561111450195,16.982561111450195,无限,8.539733244106174e-05,隍,8.300826448248699e-05, unrecognized,8.182165038306266e-05, vit,6.959433812880889e-05,met,6.838293484179303e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996117954797228
Italy→Rome,2,pos,no_filler,24,5,",",16.981155395507812,16.981155395507812,Intl,8.381622319575399e-05,窟,8.334373706020415e-05,无限,7.312156958505511e-05,隍,7.025285594863817e-05,irror,6.751516775693744e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996219504464534
Italy→Rome,2,pos,no_filler,24,6, plain,16.980669021606445,16.980669021606445,音响,8.871110185282305e-05,岁以下,7.651839405298233e-05,欣,7.445280789397657e-05,hud,7.097349589457735e-05, Eg,5.984763993183151e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996294965603738
Italy→Rome,2,pos,no_filler,24,7, text,16.96868324279785,16.96868324279785,音响,0.0001234186056535691,隍,8.150865323841572e-05,_eg,7.503009692300111e-05,欣,7.418150926241651e-05,窟,6.467782804975286e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995811833068728
Italy→Rome,2,pos,no_filler,24,8,.,16.970138549804688,16.970138549804688,音响,7.605372229591012e-05,隍,7.106870179995894e-05,_EOL,6.962022598600015e-05,耀,6.842407310614362e-05,wart,6.612315337406471e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996487101234379
Italy→Rome,2,pos,no_filler,24,9, The,16.98841094970703,16.98841094970703,粽子,8.681803592480719e-05,音响,7.711772923357785e-05,沫,7.450379052897915e-05, infinity,7.27876031305641e-05,窟,7.02008546795696e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996185719865025
Italy→Rome,2,pos,no_filler,24,10, capital,17.009124755859375,17.009124755859375,三峡,9.337590745417401e-05,奥,8.42571971588768e-05,悟,7.593919872306287e-05,ual,7.219829421956092e-05,磨,7.038864714559168e-05,iddle,6.136882439022884e-05,UAL,6.0144018789287657e-05,CSV,5.365087781683542e-05,教案,5.319069532561116e-05, vit,5.273426359053701e-05,CRET,5.228794179856777e-05,叉,4.855125007452443e-05,龛,4.849872857448645e-05,[array,4.837112646782771e-05,ült,4.836315565626137e-05,不让,4.797659858013503e-05,",val",4.750710286316462e-05,恒,4.6977449528640136e-05,欣,4.635651202988811e-05,音响,4.575411003315821e-05,0.9988421080997796
Italy→Rome,2,pos,no_filler,24,11, of,17.01102066040039,17.01102066040039,恒,7.273329538293183e-05,三峡,7.078515773173422e-05,窟,6.249263242352754e-05,音响,6.18381891399622e-05,奥,6.046380440238863e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996716869209195
Italy→Rome,2,pos,no_filler,24,12, Italy,17.020143508911133,17.020143508911133,翥,5.938973117736168e-05, infinity,5.916472582612187e-05,哟,5.499395410879515e-05,无限,5.31547557329759e-05, Cruc,5.077082823845558e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997225260049163
Italy→Rome,2,pos,no_filler,24,13, is,17.036197662353516,17.036197662353516,恒,6.966813089093193e-05,翥,6.0904254496563226e-05, Cruc,5.378312926040962e-05,窟,5.2071358368266374e-05,灏,5.105166928842664e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997125214576954
Italy→Rome,2,pos,no_filler,24,14, called,17.00400733947754,17.00400733947754,对方,6.924193439772353e-05,灏,6.915710400789976e-05,音响,6.894639955135062e-05, Aad,5.81800086365547e-05,蹭,5.60016960662324e-05,-ves,5.4311130952555686e-05,腥,5.401179441832937e-05,由此,5.372875602915883e-05,带队,5.313316796673462e-05,ooter,5.291644265525974e-05,iris,5.232703551882878e-05,隍,5.223150219535455e-05, القرن,5.1675673603313044e-05,窟,5.1247112423880026e-05,改革发展,5.0178819947177544e-05,met,4.98493536724709e-05, boom,4.8092642828123644e-05,议论,4.753844768856652e-05,CRET,4.6874451072653756e-05,EMENT,4.621432162821293e-05,0.9989141422047396
Italy→Rome,2,pos,no_filler,25,0,Give,17.021833419799805,17.021833419799805,窟,5.460128886625171e-05,粽子,5.303362195263617e-05,ijken,5.279157267068513e-05,恒,5.1172934036003426e-05,翥,5.075256558484398e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997376480168896
Italy→Rome,2,pos,no_filler,25,1, the,16.787073135375977,16.787073135375977,udu,0.00019353220704942942,由此,0.00019335925753694028,egrity,0.00017843625391833484, Cruc,0.00016999714716803282,音响,0.0001403919159201905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991242832184071
Italy→Rome,2,pos,no_filler,25,2, city,17.007137298583984,17.007137298583984,_scope,8.63002278492786e-05,隍,7.163245027186349e-05,窟,6.792929343646392e-05, infinity,6.356330413836986e-05,范围内,6.162728095659986e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996489474433474
Italy→Rome,2,pos,no_filler,25,3, name,17.006193161010742,17.006193161010742,龛,7.828167144907638e-05,岁以下,6.191439752001315e-05,kre,5.518757097888738e-05,ixo,5.212641190155409e-05,音响,5.0115322665078565e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997023746254854
Italy→Rome,2,pos,no_filler,25,4, only,16.98032569885254,16.98032569885254,隍,9.146127558778971e-05,无限,8.124732266878709e-05, vit,6.359360122587532e-05,音响,6.143548671388999e-05,repo,6.074021803215146e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996415220957715
Italy→Rome,2,pos,no_filler,25,5,",",16.984561920166016,16.984561920166016,窟,7.07521103322506e-05,響,7.054800516925752e-05,响,7.034531881799921e-05,隍,6.484909681603312e-05,irror,6.162419595057145e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996618812729139
Italy→Rome,2,pos,no_filler,25,6, plain,16.98114013671875,16.98114013671875,音响,7.779816951369867e-05,欣,6.83799444232136e-05,met,6.531901453854516e-05, vit,6.241821392904967e-05,岁以下,5.7286761148134246e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996687978964474
Italy→Rome,2,pos,no_filler,25,7, text,16.969287872314453,16.969287872314453,音响,0.00010459271288709715,隍,8.135415555443615e-05,欣,7.77888999436982e-05,_eg,7.28687591617927e-05,窟,6.259269139263779e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996008027810603
Italy→Rome,2,pos,no_filler,25,8,.,16.96780776977539,16.96780776977539,音响,0.00010305302566848695,叉,7.483516674255952e-05,oct,7.158979133237153e-05,ecimal,7.068961713230237e-05,sap,6.730705354129896e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999612525345583
Italy→Rome,2,pos,no_filler,25,9, The,16.993501663208008,16.993501663208008, infinity,9.676634363131598e-05,音响,9.37323275138624e-05,窟,7.230412302305922e-05,沫,7.191151235019788e-05,龛,7.145427662180737e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995938314168598
Italy→Rome,2,pos,no_filler,25,10, capital,17.007766723632812,17.007766723632812,三峡,9.395720553584397e-05,奥,8.864363917382434e-05,悟,7.244573498610407e-05,磨,6.854755338281393e-05, vit,6.30918875685893e-05,CRET,6.02298641751986e-05,ual,6.008428681525402e-05,iddle,5.851249079569243e-05,恒,5.740080086980015e-05,电工,5.555636016651988e-05,UAL,5.39173161087092e-05,.pa,5.309638800099492e-05,CSV,5.309408516041003e-05,ült,5.215862620389089e-05,欣,5.0837417802540585e-05,龛,4.984845145372674e-05,awe,4.8733989387983456e-05,息,4.859768887399696e-05,[array,4.749069921672344e-05,ORY,4.680150595959276e-05,0.9988169540083618
Italy→Rome,2,pos,no_filler,25,11, of,17.010066986083984,17.010066986083984,三峡,8.184042235370725e-05,恒,8.060057734837756e-05,CRET,6.429834320442751e-05,窟,5.955770757282153e-05,енд,5.676649743691087e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996569364520838
Italy→Rome,2,pos,no_filler,25,12, Italy,17.018470764160156,17.018470764160156,轵,6.211232539499179e-05, infinity,5.8404457377037033e-05,隍,5.5573404097231105e-05,带队,5.2771236369153485e-05,哟,5.1674946007551625e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999719463630754
Italy→Rome,2,pos,no_filler,25,13, is,17.03568458557129,17.03568458557129,翥,8.04232113296166e-05,恒,7.976782944751903e-05,环球,5.023628182243556e-05,隍,4.9841739382827654e-05,范围内,4.913545126328245e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996905954867543
Italy→Rome,2,pos,no_filler,25,14, called,17.01076889038086,17.01076889038086,隍,6.0329904954414815e-05,由此,6.0259953897912055e-05,带队,5.995312676532194e-05,音响,5.806488115922548e-05,议论,5.698182576452382e-05,发布时间,5.53343998035416e-05, Aad,5.331672218744643e-05,ooter,5.284721191856079e-05,曹,5.273122224025428e-05,镐,5.141440487932414e-05,蹭,5.1282826461829245e-05,而后,5.0326874770689756e-05,met,4.952921881340444e-05,三峡,4.937149424222298e-05, boom,4.9016558477887884e-05,恒,4.830902980756946e-05,_eg,4.7831254050834104e-05,对方,4.764334880746901e-05, vac,4.563993206829764e-05,投,4.561688911053352e-05,0.9989541989198187
Italy→Rome,2,pos,no_filler,26,0,Give,17.0213623046875,17.0213623046875,窟,5.4393080063164234e-05,ijken,5.310640699462965e-05,粽子,5.305361992213875e-05,恒,5.119659908814356e-05,翥,5.0959170039277524e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997372911238926
Italy→Rome,2,pos,no_filler,26,1, the,16.81321144104004,16.81321144104004,udu,0.00021730414300691336,由此,0.00016333346138708293,っぱ,0.00014627784548792988,egrity,0.00014000233204569668,翥,0.0001366169744869694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991964652435854
Italy→Rome,2,pos,no_filler,26,2, city,17.00345230102539,17.00345230102539,_scope,8.436581265414134e-05,隍,8.120651909848675e-05,窟,7.863061182433739e-05, infinity,6.373773794621229e-05,褥,6.004849637974985e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996320108220971
